time,DVESystem.client[55].clientPresenceFactor:vector
9.375007937681,3
9.665764196182,4
9.688579263019,1
9.858095733951,2
9.938232442516,2
10.512121660469,2
11.446482849059,2
11.617091293762,1
11.639099848561,2
11.641520417805,2
11.67953120117,1
12.023709484551,1
12.353895402713,0
12.755442673588,0
13.08615525022,1
13.685613776186,3
14.305779590486,3
14.411662204211,4
15.135881813212,3
15.15529818683,4
15.687211863565,0
15.908282776139,0
16.067842930641,1
17.460201755766,1
17.688517572916,1
17.813707386998,1
17.961406939504,2
17.984335007016,2
18.132990836172,2
18.287387103943,3
18.578348717541,4
18.883206624861,3
19.07534304271,3
19.728524710575,3
20.148536326744,3
20.721756820057,4
20.936051737773,5
21.222910896473,4
21.316337364589,5
21.498425410743,4
21.707687324422,1
21.75066639149,1
21.973622983962,2
22.052057291222,2
22.139079914339,1
23.34544637901,2
23.421055904086,2
23.912789739777,1
24.121590724951,2
24.354154465557,2
24.560143505026,3
24.646048523566,4
24.868763350011,5
25.165405249142,4
25.745607053109,4
25.800900093339,3
25.951213436528,2
25.961169948579,2
26.052807718523,2
26.250285008398,2
26.456267670567,3
27.40588956667,4
27.754666924814,3
28.105335231488,3
29.172227252826,2
29.312009054539,1
29.632521600001,0
29.926313360354,0
30.443592717339,0
30.582027163137,0
31.403634672254,0
31.833026461537,0
32.084286870875,1
32.64171857164,2
33.834032681289,0
33.877115537766,0
36.087728680167,0
36.216644421413,1
36.630084804338,0
37.733397883284,1
38.418583926916,1
39.278462467932,0
39.683891477434,1
39.758237637727,1
40.544413573445,0
45.615427297965,0
45.941567291465,0
45.941925677171,1
47.306035226516,2
47.981185280488,1
48.517630750592,2
49.231846619546,3
49.652577431458,2
50.165583174544,2
50.458427646572,3
50.941091426063,2
52.010474379195,3
52.013021892957,2
52.058502590559,1
52.203979238469,1
52.36175015278,2
52.558836534369,3
52.73822357018,2
53.318531327529,3
54.329373551592,2
54.687664474669,1
54.714518462868,1
55.264739554673,0
55.832153113832,4
55.835620936325,4
55.863319796084,5
55.866285648816,6
55.875551693701,7
56.067697313236,8
56.347150939481,7
56.452271111023,7
56.480258644369,7
56.595889318733,6
56.961779203212,5
57.011365121832,4
57.249928975275,4
57.703888859454,7
58.061504492743,7
58.326700183487,6
58.428756708354,5
59.49863116485,4
59.502713646566,4
59.504523610624,4
59.550886519036,4
59.680227181149,4
59.74815622749,6
59.816167933386,5
59.932617339277,5
60.052537304817,6
60.232860909568,6
60.517161149708,7
60.927238758598,6
60.939141891207,6
61.086629562816,6
61.499342854427,5
61.727257668056,2
61.868090038242,2
62.158196391669,2
62.201714979881,1
62.65668389616,1
63.113318397138,2
63.746942165902,1
64.626946579829,1
65.027367720941,2
65.324363244163,1
65.338959463936,2
65.710720452197,2
65.948073456242,2
66.296001244047,3
66.976349958256,2
67.321096152807,3
67.68292686963,2
67.998354115718,2
68.436114045856,1
68.469749034647,0
69.415676654903,1
70.228419529548,2
70.476345279195,3
71.729906590223,2
71.845004478929,2
72.030161855272,2
72.351396971298,3
72.608993572121,4
72.625120679061,5
72.769666752487,4
73.922747408476,1
74.297788700507,2
74.359460326495,2
75.261224032295,1
75.636005335942,1
75.68102160016,3
75.978898575374,2
76.066581058872,2
76.29994783783,1
76.447340378149,0
77.243657846755,1
77.858497541395,1
77.914116608043,3
78.045188694984,3
78.279542840065,2
79.12288723857,1
79.45482230935,2
79.698283943186,3
79.911067384708,2
79.969535492661,2
79.984183006746,3
80.940703864963,4
81.244442703846,3
81.431630380157,4
81.495758165009,3
81.602276169542,3
81.676180248001,2
81.860341112793,3
82.056611888725,4
82.145432729501,3
82.327582509315,3
82.40223996989,4
82.912417918222,5
82.931698159098,4
83.678566016445,6
83.678789514153,6
84.02900153511,6
84.107031072147,7
84.71186095622,6
85.239202948561,7
85.795357185065,6
85.913338047174,6
86.038575006131,6
86.18609498603,5
86.736527897128,4
86.936000085593,5
86.973319005811,6
87.553721117872,6
87.579170708567,7
87.677565760254,3
87.852357510434,3
88.799002739726,2
89.05409015142,2
89.566277382742,3
89.599693793737,3
89.651233203581,1
90.276109466697,1
90.387577053593,2
90.471219632746,3
90.586324271462,4
91.40437916558,3
91.731372689344,1
91.891171357229,2
91.94201257958,2
92.111927399994,2
92.690457539192,1
92.716773839693,2
93.056822493977,3
93.086902448866,4
93.745568604646,4
94.291936050242,5
94.335652723268,6
94.513911132,5
94.716203203807,5
94.780044784134,5
95.488354474827,4
95.731165210702,3
95.733751391034,3
96.063301849718,3
96.4206717494,4
96.784258075897,3
96.892251421816,3
97.96083180263,3
98.17563507562,3
98.250156101961,4
98.545908613524,3
98.725284378222,2
99.239657036536,3
99.903604308594,3
100.08965856553,3
100.231888217742,2
100.665143880321,3
100.87553051504,2
100.971764460685,3
100.989517588899,2
101.309972652536,2
101.778326015437,3
101.849033922069,4
101.855206662053,3
101.873452486185,4
102.053077529172,4
103.301190635375,3
103.391979138439,3
103.627053331473,2
103.84891801252,6
103.940954181664,6
104.10847656447,6
104.477664974545,5
104.897911733166,4
104.904222790347,4
104.910927450645,4
105.590590100033,3
105.722992890407,2
105.765836142901,2
105.937476168091,2
106.372910230464,3
106.731696489205,2
107.499798721391,1
108.712396012134,1
109.628995308238,5
109.72717931974,5
109.960163728624,5
110.622580168106,4
110.677579809876,4
110.707905532134,4
110.839836498618,4
111.302097014832,4
111.703586747663,4
111.815316933761,4
111.870256183762,4
111.873528495128,4
111.923975061068,3
112.290873362832,4
112.308432310826,5
112.761113567808,6
113.676829421307,2
113.985868791818,2
114.620074147947,2
114.75278697948,1
115.874024612633,3
116.353170333549,3
116.661055728659,3
116.731537675327,4
116.997896074603,3
117.086067289249,2
117.721587278609,1
117.984685099733,3
118.213674061879,4
118.324608825989,4
118.882070289274,3
119.198123593748,2
119.505900653097,3
119.520972785073,2
119.835541918958,3
120.056680326594,3
120.184716134343,3
120.949183225545,3
120.988960998008,3
121.049895174703,2
121.379780099535,3
121.739343133077,3
121.782388398604,3
121.852023489613,4
121.857483813077,3
121.920655782451,3
121.934129598088,3
122.289861270655,2
123.507418273438,3
123.518986521999,3
123.556619822109,2
123.67298522715,0
124.093558789206,1
124.141423629228,1
124.693173932736,2
125.43386737335,3
125.634473103254,2
126.15708836255,1
126.335997732641,1
127.028043996248,2
127.169086647342,1
127.837881281077,2
128.2976693768,2
128.829187394674,3
129.085209089443,2
129.800436545647,1
130.23428211224,1
130.52312088233,1
130.527487672054,2
131.453129160099,3
131.6900663625,4
132.430379977797,3
132.776156028661,4
133.07252789743,5
133.284164695423,4
133.409976770148,5
133.459346873475,4
133.778723875866,3
133.944899326922,1
134.044722288945,1
134.330391427023,2
134.484118362323,1
134.99321392643,2
136.489982148564,1
136.61338127224,2
136.978770838659,1
136.998748312449,1
137.605600646273,2
137.620999927814,2
138.169425289005,2
138.223416439956,1
138.520476466789,2
138.972767655623,3
139.290167754706,2
139.365910453616,3
139.386674991424,4
139.552395277715,5
140.667325506473,4
141.000622947765,5
141.049245316414,6
141.286669529588,7
141.385529388919,6
141.771744758814,3
141.970395772356,3
142.144670337369,4
142.263971991121,5
142.54835681551,4
142.882341808056,3
143.325823268835,2
143.32813810588,3
143.673915689623,4
143.97887790097,4
144.590041826767,3
144.601936881525,2
144.605130653442,1
145.108339859758,2
145.815545278161,0
145.819621969431,0
145.950311625748,0
147.709650659237,0
148.180483849672,1
148.227547398037,2
148.321367727895,2
148.978120773651,3
149.286651018377,4
149.30020122214,5
149.425058240932,6
149.427332593922,7
149.459656186605,8
149.669100641068,0
149.969036041532,0
151.370458912571,1
151.641099882654,1
151.772868353247,1
151.868474163027,1
153.438286033827,2
153.609346786241,1
153.764161773422,4
153.886006068318,5
153.892067847598,6
153.956988269526,7
153.963654972344,8
153.964124428288,9
154.08156226884,9
154.392199877386,8
154.400133239975,8
154.722480434932,7
155.632686510847,7
155.722297016258,4
155.762987701591,4
155.788208643272,4
156.102533053444,4
156.349204498861,3
156.426692544427,3
156.444897794573,3
157.384996746253,4
157.68647275581,4
157.924144111313,3
158.199697672937,3
158.760894659416,2
159.448898735018,3
159.796808746991,3
160.420947468936,3
160.495613405424,1
161.049961869283,2
161.501059933951,2
161.720250939455,2
161.802134532923,1
161.994325635824,2
163.096420519893,1
163.645487453922,1
164.028222568226,2
164.256540023271,2
164.296548994214,1
164.945668843648,2
165.082806405845,1
165.475631205577,2
165.618511944745,4
165.703972157851,5
165.926198962508,5
166.089003690184,4
166.945738569126,3
167.469097960872,3
167.539511710693,2
167.747115665785,2
167.75291060318,3
167.838325378137,3
167.856290072251,3
167.89944904237,4
168.036817278523,4
168.743012809438,3
169.180031544037,4
169.346478356779,3
169.522424486417,2
169.741717518108,2
170.141053766676,2
171.548249406279,3
171.836918347353,5
172.237353503879,5
172.898425665946,4
172.931022666946,4
172.943352532574,4
172.950294906539,4
173.124341773393,3
173.682678349057,4
173.742819120042,5
173.798881759222,3
174.041654432639,4
174.265262361198,4
174.393091498345,4
174.421359862699,5
174.835283115973,4
174.943679823849,4
175.608153279264,3
175.758631023842,3
175.870643303848,3
175.911702418578,3
176.14481557582,3
176.297793889907,3
176.51250038001,3
176.906748852193,2
177.091238819977,2
177.287626226361,1
177.288730716276,2
177.745014507635,2
177.896991059927,2
178.412607896372,3
178.841208436445,4
179.159751439304,5
179.65360786203,4
179.86503874034,1
179.898044870343,1
180.848462526198,2
180.893261140954,3
181.687169147973,2
181.733687533124,1
181.993076138186,1
182.751783185673,2
183.156864128824,1
183.681311736363,0
184.597807451383,1
184.998773311198,1
185.295225748789,2
185.724213756357,1
185.827046957954,1
186.282353580694,2
186.486713229839,3
186.523324873828,4
187.823820590564,3
187.967948861996,3
188.08441128514,1
188.410271357415,2
188.675810290157,1
188.716978896241,2
188.938866772699,3
189.706833714437,0
189.769140493661,0
189.988936319607,1
190.470567062399,2
190.866302075242,3
191.435321895021,4
191.464299956412,5
192.521533204375,4
192.646740385406,3
192.796529063044,4
192.825131325048,3
193.132774946917,2
193.492314252822,1
193.740683085741,2
194.557134681577,1
194.766475100391,2
194.900412708178,3
195.019188474486,2
195.222756242312,3
195.8388527125,3
195.880642376742,2
195.881413640601,3
195.882107721793,2
196.249107242614,2
196.632935711326,2
196.852555075509,3
197.401561252534,2
197.751899544008,4
198.006507052148,4
199.37541559719,3
199.439632657832,2
199.704032032295,3
199.77800685869,3
199.870174125136,3
199.90479224831,3
200.017195297763,3
200.274857345436,3
201.24370779841,2
201.330015823156,1
201.401753675572,2
201.694111869993,3
201.920808615222,3
202.824147232208,2
202.941607633384,2
203.242214313723,1
203.751092393957,1
203.805804691233,4
204.232467791467,4
204.28167157709,4
204.612361664975,3
204.791415102241,2
204.834712205772,2
204.890977886691,2
205.811039513467,2
206.173790411547,2
206.253893687353,2
207.431643146773,1
207.635198383956,2
207.789134522914,2
