time,DVESystem.client[147].clientPresenceFactor:vector
6.511589911848,2
6.550097170338,2
6.552059311915,1
6.593777682028,1
7.085080395576,1
7.703359348163,2
8.317362340986,1
8.584137887731,2
8.899391705716,2
10.632266550641,3
10.643648902081,3
10.64599498371,2
10.869635172175,2
10.873798674449,3
11.027931716131,3
11.23817446444,4
11.608437675919,3
11.841148513577,4
12.632720536046,4
12.723265687232,4
12.963508175253,4
13.164992991173,3
13.371639200784,3
13.507568171929,4
13.515068492903,5
13.565241625327,4
14.312186151847,3
14.330140532084,3
14.563899600345,2
14.737112920162,2
15.273713968648,3
15.789567171905,2
16.310625362349,3
16.773672525527,3
17.487332335747,3
17.809298800074,4
17.821898450809,5
18.32589249461,4
18.660231222821,5
18.692579633622,4
18.709879937561,4
18.732763301001,1
20.274888287106,2
20.330491325007,1
20.648065117582,3
20.67574491057,2
20.926625301671,2
21.093229737681,3
21.905451544197,4
22.013905537898,5
22.704994229155,1
22.792345647178,1
22.851660535734,1
22.953221139627,1
23.792017206587,2
25.638423788477,1
26.276565000436,2
26.539642659004,2
26.579019566207,4
26.630470809322,5
26.633727299081,6
26.707847230281,7
26.717087210372,7
27.070727614642,7
28.600640014056,3
28.808014300343,3
30.417383507441,2
30.492352771563,2
30.531094840718,0
30.55107522968,0
30.680827301462,1
30.812422568052,1
30.824455561667,1
30.830023752372,1
32.398775445882,2
32.551888476936,2
32.660175927869,2
33.287933006827,2
33.625607824306,1
34.254241219085,0
34.58086664008,2
34.823704079002,1
34.934279492667,1
36.689597045463,1
36.821665926592,1
36.996546220408,2
37.05190794238,1
37.244457744647,1
37.724297344592,2
37.878221456308,3
38.588177187885,2
38.730695220446,2
38.810165488005,2
38.95797590925,3
38.996239318667,3
40.567286253969,2
40.689149920365,1
40.758119780841,3
40.87305614857,3
41.231349540936,2
41.430434287878,2
41.624895302819,3
41.773457793708,4
42.066153358845,3
42.551902140862,1
42.793755466567,1
43.207211074166,0
43.929550602076,1
44.824452902824,0
45.051218175155,0
45.087381341634,1
45.792048740298,2
46.49895033595,3
46.505285772593,4
46.58809816542,4
46.59310764183,4
46.650875469346,4
46.961644258439,3
47.058878106143,4
47.2460281834,4
47.282748732332,3
47.43999956092,3
47.834693756674,3
48.446868498771,4
48.48612084113,3
48.603365676175,2
48.961543144275,2
49.94852869137,1
50.466582866463,2
50.553332637273,2
50.62102176822,1
50.728202288496,1
51.061066572505,1
51.177416544208,2
52.323180978067,2
52.402384775823,1
52.613268580088,1
52.81822024321,1
53.24440645108,1
53.662656100055,0
54.648331799501,5
54.73873695577,5
54.990081120215,5
55.134539272786,4
55.231332918088,4
55.397305480401,4
55.67689737335,3
56.490449227819,4
56.727539303488,2
56.881930508691,2
56.990916716593,2
58.439429475593,2
58.593350149213,1
58.712008952909,2
59.037606395586,2
59.22387395993,3
59.307854272867,4
59.47268034391,5
60.198034677646,4
60.61250389334,3
60.758892689367,4
60.898438691233,4
61.036723951366,4
61.242940001406,5
61.245976165387,6
61.287015451275,7
61.383015467047,6
62.510400792241,5
62.556026139969,4
62.614154052953,2
62.730648747655,2
63.07829647194,2
63.130028204166,1
64.32950662569,0
64.354960880664,0
64.741055859805,2
64.907470101328,3
65.015836057053,2
65.235578264236,3
65.349168279512,3
65.788248686404,2
66.178880743874,2
66.510757419458,3
66.680381184343,5
66.750149481825,5
66.946506026924,6
66.965131997963,7
66.994962456942,6
67.037769301174,7
67.139601538171,8
67.144422508426,9
67.321322256149,9
67.948140115091,8
68.200301830645,9
68.533163117503,8
68.547638846885,2
68.560744067667,2
68.796316861836,2
68.799649385736,1
69.361143218043,0
69.955907135295,1
70.410331494724,2
70.694856793274,2
70.92665189084,2
71.205841150433,4
71.424615015045,4
71.451699828132,5
71.500913621438,6
71.862840660561,7
71.870316743517,6
71.967900675516,7
71.999165242514,8
72.279246082469,9
72.282624963366,10
72.285848829694,11
72.371002499552,10
72.451366246553,11
72.586262326637,11
72.641065045717,4
72.835160397967,4
72.916537333958,4
73.969400687349,3
74.465843937184,2
74.530390687056,1
74.582942351288,2
74.587529791209,3
74.592178253966,6
74.658684208511,7
74.714473450513,8
74.720185036056,9
74.919675227601,9
75.271641694634,10
75.394884733358,9
75.394915620332,9
75.466860945845,9
75.631498244501,9
75.987033692554,10
75.987926139977,11
76.065847373694,12
76.167293692948,13
76.236080350795,14
76.267377829499,15
76.309080891987,16
76.357612849859,17
76.393920775486,18
76.77261721179,1
76.798902624932,1
76.802133768402,1
76.83186382282,1
77.452451258585,0
78.2381216896,1
78.301483174574,2
78.329727675274,2
78.726916524641,4
78.98220818022,3
79.082038831974,3
79.689849633107,2
79.860293008747,1
79.936971519555,0
80.08843862255,1
80.372229125684,1
80.491557851227,2
80.611781794033,0
80.696964502558,1
81.082793207633,1
81.30735852953,2
82.474372167693,3
82.519383766464,2
82.590412841644,2
82.610032672768,2
82.854365622379,2
83.195438363233,2
83.683019350247,1
