time,DVESystem.client[50].clientPresenceFactor:vector
7.406713460096,1
8.261382375758,2
8.61294830915,0
8.765165922178,0
10.736041378295,0
10.891079803243,3
11.342413670034,2
11.383337597514,2
12.270216917602,1
12.383223987091,1
12.566385300861,1
12.880847666506,1
13.50161590124,0
13.851253685362,0
14.226378700688,0
15.274783189113,1
16.231133359223,2
16.310387155794,3
16.499341352617,3
17.129303853886,4
17.210377856659,4
17.243681855499,3
18.11421571646,2
18.637468885616,4
18.952625349442,3
19.035490819322,3
19.102535781157,3
19.226727902905,3
19.620191738501,2
20.485980798764,3
22.548161718892,2
22.840680773543,3
23.1590810759,3
23.869857206347,4
24.852664097212,3
25.337089717612,4
25.441469508855,5
25.908716422288,4
26.51459677314,1
26.551632560298,1
26.55929132794,1
26.80083838925,0
27.075188716001,0
27.517931045444,1
28.479747147508,2
29.045476737381,2
29.744852590011,3
29.747287747296,2
29.951885899748,1
30.352405829662,2
30.60498663315,2
31.302618279055,2
31.334941572017,1
31.886444746113,0
32.374716769317,1
33.165078208604,2
33.185787744258,2
33.333499828061,3
33.354066896089,3
34.265635697545,3
34.387415199951,2
34.522426243715,2
34.536337474319,2
34.558063557622,2
35.036154811864,2
35.130925434098,1
35.448578594931,2
35.472012843789,2
36.593169516687,1
36.650090380853,1
36.676622776459,0
36.970355862927,0
37.314891550967,0
37.543044656404,0
38.237027163411,0
39.852123724056,1
40.495600946672,1
40.867233101682,2
41.665183281943,2
41.704431138527,3
42.691333628077,1
42.876025271003,1
43.145969874713,1
43.761294111033,0
43.774407225969,1
43.870600845604,2
44.618745160724,3
44.99755743152,3
45.022114754067,4
45.154962788042,3
45.235175164629,2
45.427546638068,1
45.445714645053,2
45.976953383254,3
46.098939909181,4
46.274547517207,5
46.349793730159,6
46.422676112452,6
46.449807718883,2
46.607287801395,1
46.885165758442,1
46.888850953695,2
46.927607889064,3
47.043638270755,4
47.241759537539,5
47.315627213778,4
48.890940457099,1
48.892795556302,1
49.003688572278,1
49.997513599121,2
50.269349122187,2
50.465675621395,3
50.525568687508,3
50.822823556045,3
50.961781123611,2
51.048394109318,2
51.393307101518,1
52.512779602042,1
52.577819854118,2
52.977836932029,2
53.026360592724,2
53.124369921518,1
53.223978746827,2
53.695259996339,1
54.726234873347,2
55.23021081121,1
55.339830449996,2
55.74307503423,3
56.191175984133,4
56.759726703083,2
56.979765038708,1
57.119590031928,1
57.146812120393,2
58.515407104886,3
58.777669581775,3
60.469504737294,4
60.51727944043,3
60.840975105872,3
61.188848569449,4
61.219921173956,4
61.413438315555,3
61.454032432573,3
61.861575350687,4
62.422252547176,3
62.618863754277,4
62.785804083002,4
64.06493158714,3
64.188159397031,2
64.61080467989,2
65.114712979504,2
65.130667787755,1
65.280488575665,1
65.41395920796,1
65.848786030704,1
66.344918196265,2
66.399632228114,2
66.432469924835,0
66.61735627158,0
66.67312813264,1
67.537859597574,2
67.637590796558,3
68.337869308463,3
68.632529109479,2
68.708434687163,1
68.777486474232,1
69.303022951003,2
70.30860807692,2
70.562858143922,1
70.930948413813,1
73.010377266951,2
74.453512697499,0
74.555985844573,0
74.916449891764,0
76.291862665926,0
76.545939360296,0
76.754716394217,1
77.805447330928,0
78.556005581711,0
78.665935296084,1
78.68591900537,1
78.691507281829,2
79.585900056513,1
80.606166969517,1
80.729920275117,4
80.847046115867,4
81.091908094171,3
81.472969623029,2
81.54333595354,1
82.000538258371,0
82.057922637245,1
82.422891065126,0
82.648462001668,0
82.857684057964,1
83.732280494504,2
84.078872777675,3
84.379978082422,4
84.496384632371,1
85.237123774626,1
85.306188177178,2
85.487054008645,1
85.545533204726,2
86.299134914902,2
86.569349064033,3
86.760188632806,3
86.999612661483,2
87.45802233503,1
87.468123550045,1
88.476005310219,4
88.844965829026,4
89.277102528818,3
89.432412225912,3
89.767491109979,4
90.375158117446,5
90.411475068916,4
90.49161323021,4
90.550283379527,2
90.756954978134,2
90.960137204346,3
92.00581885914,4
92.529997925788,1
92.650315326144,1
92.654440494888,1
94.432544154907,3
94.775954989048,3
94.931530933107,2
94.983072514058,2
95.852100223717,1
96.421579834863,1
96.433826555645,1
96.593247387225,4
96.795988664253,4
96.84125655266,4
96.907842027096,3
