time,DVESystem.client[87].clientPresenceFactor:vector
10.711884409766,2
11.350609305812,3
11.885917427808,6
12.32613512686,6
13.009967568701,5
13.019029072599,5
13.028237454577,5
13.155018279585,5
13.189751574554,4
13.294910459453,4
13.319420658233,5
14.018018244669,5
14.138138834499,5
14.218393199194,4
14.464945666898,5
14.584663556988,5
14.597401379044,5
14.85038370067,4
15.139229127984,3
15.665804364601,4
15.903482305678,2
16.118689538483,2
16.137123186608,2
16.137588464437,2
16.409616950804,2
17.027838020573,1
17.499191752765,0
18.20218660077,0
18.69156082452,0
18.741723184285,4
19.010765542043,3
19.072627449064,3
19.092096559081,3
19.290469312351,4
19.754252399021,4
20.019742191224,4
20.024062976695,5
20.206707222837,5
20.251429071483,5
20.401683926564,5
20.426881447551,4
20.580343046534,4
20.590991944819,4
20.675815896657,5
21.073720743249,4
21.352069502864,3
21.790817117541,2
21.819450996452,3
22.016703621721,3
22.101682260354,3
22.203772943032,4
22.635399583127,3
22.64458120152,3
22.689046196635,3
22.788469657659,3
22.988494617737,3
23.871545404966,4
24.519542808691,4
24.666432855073,3
24.781750017685,3
24.936734716562,2
25.22878530618,1
25.454884460309,1
25.849995267415,10
25.982865147591,10
26.101942360324,10
26.237127737562,10
26.747980746089,9
26.761374717037,9
26.788445508442,9
26.816249398041,9
26.816742909178,9
26.828070581831,9
26.854332722747,9
26.888453343123,8
26.926053633361,8
27.529418920342,7
27.767651666115,7
27.822777451966,5
28.13425301392,5
28.879804251764,5
29.432980266477,5
29.81522565794,4
29.878765303321,4
29.983920363646,6
30.074387955456,5
30.148381630946,4
30.401238291754,4
30.42061633746,3
30.43078632929,2
30.599826091376,3
30.849010909157,4
30.879928646494,5
30.916007073996,4
31.092933367101,4
31.548287275401,4
31.734910526508,4
31.82475044167,4
31.879647626026,3
32.220535787538,3
32.239232352273,2
32.298176388094,2
32.349462948681,3
32.825418926912,4
33.085729922087,3
33.407219874734,3
33.414195601777,4
33.422364782385,5
33.467113641438,6
33.481407276058,6
33.801887649078,6
33.843521743238,3
33.848099876406,4
33.865600188139,5
33.904424042453,5
34.616460841447,5
34.77890734293,6
34.833078955362,6
34.909203004056,7
34.916291382195,8
35.184612570758,9
35.227790099696,10
35.374400856272,11
35.730487772019,8
35.754212514147,8
36.017318466848,8
36.092645617238,8
36.690436392778,7
36.720741907679,7
36.727823658807,7
36.73603528034,7
36.851865761852,7
36.940827356027,8
36.941217331195,9
37.054537041985,9
37.060334276645,9
37.223280614246,10
37.628279682784,11
