time,DVESystem.client[184].clientPresenceFactor:vector
3.602877284586,3
4.607281457767,4
4.691244599013,5
5.230583250735,6
5.372579658772,2
5.486428298101,2
5.80444564595,2
6.573504004831,1
6.768487197688,2
6.804139471495,1
7.062625671297,2
7.353989582419,7
7.56472799113,8
7.745587954437,7
7.849493005559,7
7.853022125676,7
7.858897715237,7
8.024141790106,7
8.432030338533,7
8.492204914423,6
8.516996984489,5
8.743787261758,5
9.287562570664,5
9.29439408175,6
9.305322916156,7
9.426913202785,8
9.502262451506,7
10.546091850899,6
10.664774943557,7
11.32912106932,6
11.347465871679,7
11.616848408833,7
11.891911039982,6
11.99775071716,5
12.11859656972,4
12.533526076101,3
12.663524549306,2
12.731405783158,2
12.780284259092,1
13.394527460921,3
13.578918170559,3
13.620742039743,4
13.795365810495,5
14.336642179539,4
14.383359638658,4
15.378320226578,6
15.383836903777,7
15.41994410388,8
15.446114598784,9
15.452625296135,10
15.590427462672,11
15.684013816425,10
15.800881636529,10
15.883131579139,9
15.931927135626,9
15.968927179919,10
16.086719985403,10
16.394661909999,10
16.512045360783,9
17.206690819228,8
17.278977317163,8
17.381419259949,2
17.487359705609,3
17.544354711332,3
17.656739227724,3
17.689098805493,4
17.753539051657,4
17.826401053651,4
17.840266831111,3
17.925252402005,4
17.93007705164,4
18.245915236954,3
18.38566579053,3
18.449494139685,3
18.734160802689,4
18.734551546122,5
18.957173534752,6
19.181818739026,7
19.248676439119,8
19.258669536482,9
19.265505749169,10
19.413706778545,9
19.538471967421,8
19.589706564802,8
19.848951366686,7
19.864083203801,7
19.876861253221,8
20.199864826001,7
21.493928587597,6
21.494608672215,7
21.519650061367,7
21.532641259877,7
21.581698087166,7
21.600015175718,7
21.84527330038,7
22.108187601614,7
22.341613642145,6
22.36460592218,6
22.368873955462,5
22.374313608105,5
22.374574544675,5
22.49976288445,5
22.523642536909,5
22.671444752195,4
22.70972832924,5
23.100685101097,6
23.198238645909,6
23.385598616919,6
23.39217124053,6
23.786150901144,6
23.828273664183,6
23.84232693104,7
23.906483889841,7
24.475058228546,7
24.487764114515,6
24.666076862186,6
24.744692728797,6
24.792548899092,6
25.452328175288,7
25.455817833252,7
25.512836384205,8
25.632380887028,7
25.77532691115,7
25.810473726815,7
26.017713536739,8
26.676851135484,7
27.06614712598,6
27.098055104321,6
27.192049996847,6
27.269509209519,6
27.302177973455,6
27.400632282431,3
27.546067263844,4
27.554843144135,3
27.582835065037,3
27.666460860653,3
28.422694439189,2
28.684451337177,3
28.973701693111,2
28.992266797875,2
29.417272979606,5
29.59364584102,5
29.830412158456,5
30.437419927979,4
30.463139962926,3
30.487369898806,3
30.496877384271,4
